Place_ID X Date,target
6UUG3GR X 2020-02-24,49.0
6UUG3GR X 2020-02-25,34.0
6UUG3GR X 2020-02-26,28.0
6UUG3GR X 2020-02-27,25.0
6UUG3GR X 2020-02-28,30.0
6UUG3GR X 2020-02-29,28.0
6UUG3GR X 2020-03-01,25.0
6UUG3GR X 2020-03-02,20.0
6UUG3GR X 2020-03-03,21.0
6UUG3GR X 2020-03-04,24.0
6UUG3GR X 2020-03-05,22.0
6UUG3GR X 2020-03-06,27.0
6UUG3GR X 2020-03-07,8.0
6UUG3GR X 2020-03-08,24.0
6UUG3GR X 2020-03-09,48.0
6UUG3GR X 2020-03-10,55.0
6UUG3GR X 2020-03-11,28.0
6UUG3GR X 2020-03-12,26.0
6UUG3GR X 2020-03-13,22.0
6UUG3GR X 2020-03-14,26.0
6UUG3GR X 2020-03-15,20.0
6UUG3GR X 2020-03-16,28.0
6UUG3GR X 2020-03-17,19.0
6UUG3GR X 2020-03-18,37.0
6UUG3GR X 2020-03-19,21.0
6UUG3GR X 2020-03-20,23.0
6UUG3GR X 2020-03-21,22.0
6UUG3GR X 2020-03-22,26.0
6UUG3GR X 2020-03-23,14.0
6UUG3GR X 2020-03-24,13.0
6UUG3GR X 2020-03-25,20.0
6UUG3GR X 2020-03-26,30.0
6UUG3GR X 2020-03-27,18.0
6UUG3GR X 2020-03-28,40.0
6UUG3GR X 2020-03-29,18.0
6UUG3GR X 2020-03-30,23.0
6UUG3GR X 2020-03-31,22.0
6UUG3GR X 2020-04-01,33.0
6UUG3GR X 2020-04-02,13.0
6UUG3GR X 2020-04-03,14.0
6UUG3GR X 2020-04-04,15.0
6VP6JSW X 2020-01-02,18.0
6VP6JSW X 2020-01-03,40.0
6VP6JSW X 2020-01-04,32.0
6VP6JSW X 2020-01-05,36.0
6VP6JSW X 2020-01-06,28.0
6VP6JSW X 2020-01-07,23.0
6VP6JSW X 2020-01-08,28.0
6VP6JSW X 2020-01-09,28.0
6VP6JSW X 2020-01-10,19.0
6VP6JSW X 2020-01-11,18.0
6VP6JSW X 2020-01-12,22.0
6VP6JSW X 2020-01-13,18.0
6VP6JSW X 2020-01-14,13.0
6VP6JSW X 2020-01-15,21.0
6VP6JSW X 2020-01-16,23.0
6VP6JSW X 2020-01-17,15.0
6VP6JSW X 2020-01-18,25.0
6VP6JSW X 2020-01-19,32.0
6VP6JSW X 2020-01-20,21.0
6VP6JSW X 2020-01-21,31.0
6VP6JSW X 2020-01-22,49.0
6VP6JSW X 2020-01-23,47.0
6VP6JSW X 2020-01-24,33.0
6VP6JSW X 2020-01-25,22.0
6VP6JSW X 2020-01-26,32.0
6VP6JSW X 2020-01-27,34.0
6VP6JSW X 2020-01-28,33.0
6VP6JSW X 2020-01-29,19.0
6VP6JSW X 2020-01-30,23.0
6VP6JSW X 2020-01-31,35.0
6VP6JSW X 2020-02-01,97.0
6VP6JSW X 2020-02-02,57.0
6VP6JSW X 2020-02-03,40.0
6VP6JSW X 2020-02-04,3.0
6VP6JSW X 2020-02-05,62.0
6VP6JSW X 2020-02-06,44.0
6VP6JSW X 2020-02-07,21.0
6VP6JSW X 2020-02-08,69.0
6VP6JSW X 2020-02-09,24.0
6VP6JSW X 2020-02-10,15.0
6VP6JSW X 2020-02-11,30.0
6VP6JSW X 2020-02-12,60.0
6VP6JSW X 2020-02-13,72.0
6VP6JSW X 2020-02-14,65.0
6VP6JSW X 2020-02-15,65.0
6VP6JSW X 2020-02-16,72.0
6VP6JSW X 2020-02-17,21.0
6VP6JSW X 2020-02-18,20.0
6VP6JSW X 2020-02-19,48.0
6VP6JSW X 2020-02-20,57.0
6VP6JSW X 2020-02-21,39.0
6VP6JSW X 2020-02-22,41.0
6VP6JSW X 2020-02-23,58.0
6VP6JSW X 2020-02-24,53.0
6VP6JSW X 2020-02-25,62.0
6VP6JSW X 2020-02-26,72.0
6VP6JSW X 2020-02-27,58.0
6VP6JSW X 2020-02-28,50.0
6VP6JSW X 2020-02-29,43.0
6VP6JSW X 2020-03-01,48.0
6VP6JSW X 2020-03-02,35.0
6VP6JSW X 2020-03-03,13.0
6VP6JSW X 2020-03-04,60.0
6VP6JSW X 2020-03-05,81.0
6VP6JSW X 2020-03-06,63.0
6VP6JSW X 2020-03-07,75.0
6VP6JSW X 2020-03-08,52.0
6VP6JSW X 2020-03-09,20.0
6VP6JSW X 2020-03-10,29.0
6VP6JSW X 2020-03-11,59.0
6VP6JSW X 2020-03-12,28.0
6VP6JSW X 2020-03-13,65.0
6VP6JSW X 2020-03-14,47.0
6VP6JSW X 2020-03-15,53.0
6VP6JSW X 2020-03-16,13.0
6VP6JSW X 2020-03-17,24.0
6VP6JSW X 2020-03-18,43.0
6VP6JSW X 2020-03-19,33.0
6VP6JSW X 2020-03-20,38.0
6VP6JSW X 2020-03-21,58.0
6VP6JSW X 2020-03-22,49.0
6VP6JSW X 2020-03-23,48.0
6VP6JSW X 2020-03-24,13.0
6VP6JSW X 2020-03-25,41.0
6VP6JSW X 2020-03-26,25.0
6VP6JSW X 2020-03-27,24.0
6VP6JSW X 2020-03-28,41.0
6VP6JSW X 2020-03-29,16.0
6VP6JSW X 2020-03-30,21.0
6VP6JSW X 2020-03-31,28.0
6VP6JSW X 2020-04-01,21.0
6VP6JSW X 2020-04-02,20.0
6VP6JSW X 2020-04-03,17.0
6VP6JSW X 2020-04-04,67.0
7647I73 X 2020-01-02,22.0
7647I73 X 2020-01-03,26.0
7647I73 X 2020-01-04,37.0
7647I73 X 2020-01-05,21.0
7647I73 X 2020-01-06,43.0
7647I73 X 2020-01-07,54.0
7647I73 X 2020-01-08,27.0
7647I73 X 2020-01-09,37.0
7647I73 X 2020-01-10,34.0
7647I73 X 2020-01-11,63.0
7647I73 X 2020-01-12,41.0
7647I73 X 2020-01-13,30.0
7647I73 X 2020-01-14,38.0
7647I73 X 2020-01-15,59.0
7647I73 X 2020-01-16,20.0
7647I73 X 2020-01-17,42.0
7647I73 X 2020-01-18,25.0
7647I73 X 2020-01-19,44.0
7647I73 X 2020-01-20,34.0
7647I73 X 2020-01-21,26.0
7647I73 X 2020-01-22,54.0
7647I73 X 2020-01-23,42.0
7647I73 X 2020-01-24,34.0
7647I73 X 2020-01-25,36.0
7647I73 X 2020-01-26,29.0
7647I73 X 2020-01-27,61.0
7647I73 X 2020-01-28,70.0
7647I73 X 2020-01-29,59.0
7647I73 X 2020-01-30,75.0
7647I73 X 2020-01-31,54.0
7647I73 X 2020-02-01,74.0
7647I73 X 2020-02-02,57.0
7647I73 X 2020-02-03,43.0
7647I73 X 2020-02-04,47.0
7647I73 X 2020-02-05,68.0
7647I73 X 2020-02-06,41.0
7647I73 X 2020-02-07,58.0
7647I73 X 2020-02-08,38.0
7647I73 X 2020-02-09,60.0
7647I73 X 2020-02-10,37.0
7647I73 X 2020-02-11,33.0
7647I73 X 2020-02-12,59.0
7647I73 X 2020-02-13,50.0
7647I73 X 2020-02-14,54.0
7647I73 X 2020-02-15,72.0
7647I73 X 2020-02-16,40.0
7647I73 X 2020-02-17,50.0
7647I73 X 2020-02-18,25.0
7647I73 X 2020-02-19,28.0
7647I73 X 2020-02-20,45.0
7647I73 X 2020-02-21,66.0
7647I73 X 2020-02-22,56.0
7647I73 X 2020-02-23,45.0
7647I73 X 2020-02-24,31.0
7647I73 X 2020-02-25,43.0
7647I73 X 2020-02-26,27.0
7647I73 X 2020-02-27,38.0
7647I73 X 2020-02-28,61.0
7647I73 X 2020-02-29,85.0
7647I73 X 2020-03-01,32.0
7647I73 X 2020-03-02,54.0
7647I73 X 2020-03-03,64.0
7647I73 X 2020-03-04,62.0
7647I73 X 2020-03-05,82.0
7647I73 X 2020-03-06,71.0
7647I73 X 2020-03-07,75.0
7647I73 X 2020-03-08,61.0
7647I73 X 2020-03-09,33.0
7647I73 X 2020-03-10,57.0
7647I73 X 2020-03-11,28.0
7647I73 X 2020-03-12,74.0
7647I73 X 2020-03-13,60.0
7647I73 X 2020-03-14,44.0
7647I73 X 2020-03-15,38.0
7647I73 X 2020-03-16,56.0
7647I73 X 2020-03-17,61.0
7647I73 X 2020-03-18,44.0
7647I73 X 2020-03-19,39.0
7647I73 X 2020-03-20,63.0
7647I73 X 2020-03-21,54.0
7647I73 X 2020-03-22,45.0
7647I73 X 2020-03-23,52.0
7647I73 X 2020-03-24,47.0
7647I73 X 2020-03-25,32.0
7647I73 X 2020-03-26,54.0
7647I73 X 2020-03-27,52.0
7647I73 X 2020-03-28,55.0
7647I73 X 2020-03-29,29.0
7647I73 X 2020-03-30,70.0
7647I73 X 2020-03-31,47.0
76RSX1D X 2020-01-02,24.0
76RSX1D X 2020-01-03,53.0
76RSX1D X 2020-01-04,63.0
76RSX1D X 2020-01-05,47.0
76RSX1D X 2020-01-06,19.0
76RSX1D X 2020-01-07,25.0
76RSX1D X 2020-01-08,27.0
76RSX1D X 2020-01-09,42.0
76RSX1D X 2020-01-10,39.0
76RSX1D X 2020-01-11,60.0
76RSX1D X 2020-01-12,111.0
76RSX1D X 2020-01-13,48.0
76RSX1D X 2020-01-14,71.0
76RSX1D X 2020-01-15,84.0
76RSX1D X 2020-01-16,44.0
76RSX1D X 2020-01-17,43.0
76RSX1D X 2020-01-18,56.0
76RSX1D X 2020-01-19,58.0
76RSX1D X 2020-01-20,48.0
76RSX1D X 2020-01-21,49.0
76RSX1D X 2020-01-22,62.0
76RSX1D X 2020-01-23,37.0
76RSX1D X 2020-01-24,88.0
76RSX1D X 2020-01-25,76.0
76RSX1D X 2020-01-26,94.0
76RSX1D X 2020-01-27,77.0
76RSX1D X 2020-01-28,72.0
76RSX1D X 2020-01-29,69.0
76RSX1D X 2020-01-30,69.0
76RSX1D X 2020-01-31,89.0
76RSX1D X 2020-02-01,81.0
76RSX1D X 2020-02-02,56.0
76RSX1D X 2020-02-03,65.0
76RSX1D X 2020-02-04,92.0
76RSX1D X 2020-02-05,85.0
76RSX1D X 2020-02-06,96.0
76RSX1D X 2020-02-07,100.0
76RSX1D X 2020-02-08,107.0
76RSX1D X 2020-02-09,62.0
76RSX1D X 2020-02-10,71.0
76RSX1D X 2020-02-11,79.0
76RSX1D X 2020-02-12,88.0
76RSX1D X 2020-02-13,61.0
76RSX1D X 2020-02-14,81.0
76RSX1D X 2020-02-15,63.0
76RSX1D X 2020-02-16,85.0
76RSX1D X 2020-02-17,89.0
76RSX1D X 2020-02-18,105.0
76RSX1D X 2020-02-19,88.0
76RSX1D X 2020-02-20,103.0
76RSX1D X 2020-02-21,87.0
76RSX1D X 2020-02-22,105.0
76RSX1D X 2020-02-23,80.0
76RSX1D X 2020-02-24,84.0
76RSX1D X 2020-02-25,77.0
76RSX1D X 2020-02-26,67.0
76RSX1D X 2020-02-27,81.0
76RSX1D X 2020-02-28,93.0
76RSX1D X 2020-02-29,81.0
76RSX1D X 2020-03-01,70.0
76RSX1D X 2020-03-02,89.0
76RSX1D X 2020-03-03,86.0
76RSX1D X 2020-03-04,67.0
76RSX1D X 2020-03-05,90.0
76RSX1D X 2020-03-06,87.0
76RSX1D X 2020-03-07,83.0
76RSX1D X 2020-03-08,72.0
76RSX1D X 2020-03-09,58.0
76RSX1D X 2020-03-10,68.0
76RSX1D X 2020-03-11,75.0
76RSX1D X 2020-03-12,72.0
76RSX1D X 2020-03-13,101.0
76RSX1D X 2020-03-14,75.0
76RSX1D X 2020-03-15,93.0
76RSX1D X 2020-03-16,70.0
76RSX1D X 2020-03-17,77.0
76RSX1D X 2020-03-18,79.0
76RSX1D X 2020-03-19,87.0
76RSX1D X 2020-03-20,84.0
76RSX1D X 2020-03-21,79.0
76RSX1D X 2020-03-22,85.0
76RSX1D X 2020-03-23,89.0
76RSX1D X 2020-03-24,83.0
76RSX1D X 2020-03-25,64.0
76RSX1D X 2020-03-26,92.0
76RSX1D X 2020-03-27,70.0
76RSX1D X 2020-03-28,65.0
76RSX1D X 2020-03-29,84.0
76RSX1D X 2020-03-30,71.0
76RSX1D X 2020-03-31,74.0
76RSX1D X 2020-04-01,74.0
76RSX1D X 2020-04-02,50.0
76RSX1D X 2020-04-03,89.0
76RSX1D X 2020-04-04,84.0
7G7AG28 X 2020-01-02,80.0
7G7AG28 X 2020-01-03,71.0
7G7AG28 X 2020-01-04,72.0
7G7AG28 X 2020-01-05,140.0
7G7AG28 X 2020-01-06,61.0
7G7AG28 X 2020-01-07,82.0
7G7AG28 X 2020-01-08,121.0
7G7AG28 X 2020-01-09,76.0
7G7AG28 X 2020-01-10,78.0
7G7AG28 X 2020-01-11,96.0
7G7AG28 X 2020-01-12,99.0
7G7AG28 X 2020-01-13,138.0
7G7AG28 X 2020-01-14,131.0
7G7AG28 X 2020-01-15,88.0
7G7AG28 X 2020-01-16,85.0
7G7AG28 X 2020-01-17,125.0
7G7AG28 X 2020-01-18,94.0
7G7AG28 X 2020-01-19,84.0
7G7AG28 X 2020-01-20,71.0
7G7AG28 X 2020-01-21,48.0
7G7AG28 X 2020-01-22,78.0
7G7AG28 X 2020-01-23,100.0
7G7AG28 X 2020-01-24,75.0
7G7AG28 X 2020-01-25,81.0
7G7AG28 X 2020-01-26,86.0
7G7AG28 X 2020-01-27,54.0
7G7AG28 X 2020-01-28,64.0
7G7AG28 X 2020-01-29,94.0
7G7AG28 X 2020-01-30,125.0
7G7AG28 X 2020-01-31,101.0
7G7AG28 X 2020-02-01,88.0
7G7AG28 X 2020-02-02,111.0
7G7AG28 X 2020-02-03,77.0
7G7AG28 X 2020-02-04,96.0
7G7AG28 X 2020-02-05,79.0
7G7AG28 X 2020-02-06,67.0
7G7AG28 X 2020-02-07,89.0
7G7AG28 X 2020-02-08,83.0
7G7AG28 X 2020-02-09,87.0
7G7AG28 X 2020-02-10,65.0
7G7AG28 X 2020-02-11,75.0
7G7AG28 X 2020-02-12,51.0
7G7AG28 X 2020-02-13,87.0
7G7AG28 X 2020-02-14,63.0
7G7AG28 X 2020-02-15,76.0
7G7AG28 X 2020-02-16,73.0
7G7AG28 X 2020-02-17,63.0
7G7AG28 X 2020-02-18,88.0
7G7AG28 X 2020-02-19,45.0
7G7AG28 X 2020-02-20,55.0
7G7AG28 X 2020-02-21,62.0
7G7AG28 X 2020-02-22,64.0
7G7AG28 X 2020-02-23,95.0
7G7AG28 X 2020-02-24,54.0
7G7AG28 X 2020-02-25,56.0
7G7AG28 X 2020-02-26,36.0
7G7AG28 X 2020-02-27,49.0
7G7AG28 X 2020-02-28,78.0
7G7AG28 X 2020-02-29,63.0
7G7AG28 X 2020-03-01,113.0
7G7AG28 X 2020-03-02,63.0
7G7AG28 X 2020-03-03,73.0
7G7AG28 X 2020-03-04,59.0
7G7AG28 X 2020-03-05,71.0
7G7AG28 X 2020-03-06,83.0
7G7AG28 X 2020-03-07,95.0
7G7AG28 X 2020-03-08,102.0
7G7AG28 X 2020-03-09,44.0
7G7AG28 X 2020-03-10,51.0
7G7AG28 X 2020-03-11,43.0
7G7AG28 X 2020-03-12,71.0
7G7AG28 X 2020-03-13,71.0
7G7AG28 X 2020-03-14,61.0
7G7AG28 X 2020-03-15,81.0
7G7AG28 X 2020-03-16,51.0
7G7AG28 X 2020-03-17,121.0
7G7AG28 X 2020-03-18,74.0
7G7AG28 X 2020-03-19,51.0
7G7AG28 X 2020-03-20,64.0
7G7AG28 X 2020-03-21,42.0
7G7AG28 X 2020-03-22,45.0
7G7AG28 X 2020-03-23,60.0
7G7AG28 X 2020-03-24,41.0
7G7AG28 X 2020-03-25,37.0
7G7AG28 X 2020-03-26,33.0
7G7AG28 X 2020-03-27,42.0
7G7AG28 X 2020-03-28,34.0
7G7AG28 X 2020-03-29,69.0
7G7AG28 X 2020-03-30,48.0
7G7AG28 X 2020-03-31,54.0
7G7AG28 X 2020-04-01,54.0
7G7AG28 X 2020-04-02,64.0
7G7AG28 X 2020-04-03,49.0
7G7AG28 X 2020-04-04,51.0
7N5XYRU X 2020-01-02,47.0
7N5XYRU X 2020-01-03,62.0
7N5XYRU X 2020-01-04,83.0
7N5XYRU X 2020-01-05,71.0
7N5XYRU X 2020-01-06,57.0
7N5XYRU X 2020-01-07,45.0
7N5XYRU X 2020-01-08,33.0
7N5XYRU X 2020-01-09,48.0
7N5XYRU X 2020-01-10,58.0
7N5XYRU X 2020-01-11,48.0
7N5XYRU X 2020-01-12,55.0
7N5XYRU X 2020-01-13,31.0
7N5XYRU X 2020-01-14,40.0
7N5XYRU X 2020-01-15,17.0
7N5XYRU X 2020-01-16,47.0
7N5XYRU X 2020-01-17,53.0
7N5XYRU X 2020-01-18,38.0
7N5XYRU X 2020-01-19,24.0
7N5XYRU X 2020-01-20,28.0
7N5XYRU X 2020-01-21,52.0
7N5XYRU X 2020-01-22,45.0
7N5XYRU X 2020-01-23,44.0
7N5XYRU X 2020-01-24,62.0
7N5XYRU X 2020-01-25,39.0
7N5XYRU X 2020-01-26,27.0
7N5XYRU X 2020-01-27,50.0
7N5XYRU X 2020-01-28,41.0
7N5XYRU X 2020-01-29,61.0
7N5XYRU X 2020-01-30,39.0
7N5XYRU X 2020-01-31,49.0
7N5XYRU X 2020-02-01,41.0
7N5XYRU X 2020-02-02,58.0
7N5XYRU X 2020-02-03,60.0
7N5XYRU X 2020-02-04,59.0
7N5XYRU X 2020-02-05,58.0
7N5XYRU X 2020-02-06,73.0
7N5XYRU X 2020-02-07,40.0
7N5XYRU X 2020-02-08,50.0
7N5XYRU X 2020-02-09,43.0
7N5XYRU X 2020-02-10,55.0
7N5XYRU X 2020-02-11,52.0
7N5XYRU X 2020-02-12,51.0
7N5XYRU X 2020-02-13,51.0
7N5XYRU X 2020-02-14,61.0
7N5XYRU X 2020-02-15,55.0
7N5XYRU X 2020-02-16,52.0
7N5XYRU X 2020-02-17,61.0
7N5XYRU X 2020-02-18,52.0
7N5XYRU X 2020-02-19,62.0
7N5XYRU X 2020-02-20,21.0
7N5XYRU X 2020-02-21,33.0
7N5XYRU X 2020-02-22,-5.0
7N5XYRU X 2020-02-23,3.0
7N5XYRU X 2020-02-24,27.0
7N5XYRU X 2020-02-25,47.0
7N5XYRU X 2020-02-26,38.0
7N5XYRU X 2020-02-27,42.0
7N5XYRU X 2020-02-28,18.0
7N5XYRU X 2020-02-29,6.0
7N5XYRU X 2020-03-01,12.0
7N5XYRU X 2020-03-02,55.0
7N5XYRU X 2020-03-03,23.0
7N5XYRU X 2020-03-04,19.0
7N5XYRU X 2020-03-05,27.0
7N5XYRU X 2020-03-06,61.0
7N5XYRU X 2020-03-07,51.0
7N5XYRU X 2020-03-08,22.0
7N5XYRU X 2020-03-09,30.0
7N5XYRU X 2020-03-10,11.0
7N5XYRU X 2020-03-11,9.0
7N5XYRU X 2020-03-12,24.0
7N5XYRU X 2020-03-13,1.0
7N5XYRU X 2020-03-14,25.0
7N5XYRU X 2020-03-15,0.0
7N5XYRU X 2020-03-16,34.0
7N5XYRU X 2020-03-17,29.0
7N5XYRU X 2020-03-18,21.0
7N5XYRU X 2020-03-19,22.0
7N5XYRU X 2020-03-20,54.0
7N5XYRU X 2020-03-21,11.0
7N5XYRU X 2020-03-22,17.0
7N5XYRU X 2020-03-23,27.0
7N5XYRU X 2020-03-24,17.0
7N5XYRU X 2020-03-25,25.0
7N5XYRU X 2020-03-26,26.0
7N5XYRU X 2020-03-27,-3.0
7N5XYRU X 2020-03-28,8.0
7N5XYRU X 2020-03-29,52.0
7N5XYRU X 2020-03-30,32.0
7N5XYRU X 2020-03-31,42.0
7N5XYRU X 2020-04-01,29.0
7N5XYRU X 2020-04-02,18.0
7N5XYRU X 2020-04-03,6.0
7N5XYRU X 2020-04-04,27.0
7SZW1UF X 2020-01-02,11.0
7SZW1UF X 2020-01-03,36.0
7SZW1UF X 2020-01-04,44.0
7SZW1UF X 2020-01-05,44.0
7SZW1UF X 2020-01-06,31.0
7SZW1UF X 2020-01-07,45.0
7SZW1UF X 2020-01-08,47.0
7SZW1UF X 2020-01-09,31.0
7SZW1UF X 2020-01-10,30.0
7SZW1UF X 2020-01-11,51.0
7SZW1UF X 2020-01-12,33.0
7SZW1UF X 2020-01-13,52.0
7SZW1UF X 2020-01-14,37.0
7SZW1UF X 2020-01-15,14.0
7SZW1UF X 2020-01-16,22.0
7SZW1UF X 2020-01-17,45.0
7SZW1UF X 2020-01-18,6.0
7SZW1UF X 2020-01-19,37.0
7SZW1UF X 2020-01-20,22.0
7SZW1UF X 2020-01-21,26.0
7SZW1UF X 2020-01-22,31.0
7SZW1UF X 2020-01-23,26.0
7SZW1UF X 2020-01-24,39.0
7SZW1UF X 2020-01-25,25.0
7SZW1UF X 2020-01-26,34.0
7SZW1UF X 2020-01-27,10.0
7SZW1UF X 2020-01-28,17.0
7SZW1UF X 2020-01-29,1.0
7SZW1UF X 2020-01-30,25.0
7SZW1UF X 2020-01-31,39.0
7SZW1UF X 2020-02-01,39.0
7SZW1UF X 2020-02-02,37.0
7SZW1UF X 2020-02-03,48.0
7SZW1UF X 2020-02-04,50.0
7SZW1UF X 2020-02-05,44.0
7SZW1UF X 2020-02-06,30.0
7SZW1UF X 2020-02-07,8.0
7SZW1UF X 2020-02-08,10.0
7SZW1UF X 2020-02-09,33.0
7SZW1UF X 2020-02-10,26.0
7SZW1UF X 2020-02-11,25.0
7SZW1UF X 2020-02-12,22.0
7SZW1UF X 2020-02-13,46.0
7SZW1UF X 2020-02-14,32.0
7SZW1UF X 2020-02-15,25.0
7SZW1UF X 2020-02-16,42.0
7SZW1UF X 2020-02-17,18.0
7SZW1UF X 2020-02-18,32.0
7SZW1UF X 2020-02-19,44.0
7SZW1UF X 2020-02-20,28.0
7SZW1UF X 2020-02-21,16.0
7SZW1UF X 2020-02-22,11.0
7SZW1UF X 2020-02-23,23.0
7SZW1UF X 2020-02-24,13.0
7SZW1UF X 2020-02-25,31.0
7SZW1UF X 2020-02-26,13.0
7SZW1UF X 2020-02-27,11.0
7SZW1UF X 2020-02-28,11.0
7SZW1UF X 2020-02-29,20.0
7SZW1UF X 2020-03-01,17.0
7SZW1UF X 2020-03-02,35.0
7SZW1UF X 2020-03-03,21.0
7SZW1UF X 2020-03-04,12.0
7SZW1UF X 2020-03-05,16.0
7SZW1UF X 2020-03-06,16.0
7SZW1UF X 2020-03-07,15.0
7SZW1UF X 2020-03-08,25.0
7SZW1UF X 2020-03-09,10.0
7SZW1UF X 2020-03-10,11.0
7SZW1UF X 2020-03-11,12.0
7SZW1UF X 2020-03-12,12.0
7SZW1UF X 2020-03-13,16.0
7SZW1UF X 2020-03-14,13.0
7SZW1UF X 2020-03-15,15.0
7SZW1UF X 2020-03-16,16.0
7SZW1UF X 2020-03-17,18.0
7SZW1UF X 2020-03-18,14.0
7SZW1UF X 2020-03-19,13.0
7SZW1UF X 2020-03-20,11.0
7SZW1UF X 2020-03-21,10.0
7SZW1UF X 2020-03-22,19.0
7SZW1UF X 2020-03-23,4.0
7SZW1UF X 2020-03-24,22.0
7SZW1UF X 2020-03-25,22.0
7SZW1UF X 2020-03-26,14.0
7SZW1UF X 2020-03-27,11.0
7SZW1UF X 2020-03-28,13.0
7SZW1UF X 2020-03-29,15.0
7SZW1UF X 2020-03-30,19.0
7SZW1UF X 2020-03-31,10.0
7SZZTH1 X 2020-01-02,14.0
7SZZTH1 X 2020-01-03,14.0
7SZZTH1 X 2020-01-04,14.0
7SZZTH1 X 2020-01-05,24.0
7SZZTH1 X 2020-01-06,11.0
7SZZTH1 X 2020-01-07,13.0
7SZZTH1 X 2020-01-08,14.0
7SZZTH1 X 2020-01-09,17.0
7SZZTH1 X 2020-01-10,17.0
7SZZTH1 X 2020-01-11,13.0
7SZZTH1 X 2020-01-12,17.0
7SZZTH1 X 2020-01-13,10.0
7SZZTH1 X 2020-01-14,18.0
7SZZTH1 X 2020-01-15,16.0
7SZZTH1 X 2020-01-16,21.0
7SZZTH1 X 2020-01-17,13.0
7SZZTH1 X 2020-01-18,21.0
7SZZTH1 X 2020-01-19,13.0
7SZZTH1 X 2020-01-20,7.0
7SZZTH1 X 2020-01-21,0.0
7SZZTH1 X 2020-01-22,15.0
7SZZTH1 X 2020-01-23,12.0
7SZZTH1 X 2020-01-24,20.0
7SZZTH1 X 2020-01-25,38.0
7SZZTH1 X 2020-01-26,37.0
7SZZTH1 X 2020-01-27,24.0
7SZZTH1 X 2020-01-28,16.0
7SZZTH1 X 2020-01-29,26.0
7SZZTH1 X 2020-01-30,9.0
7SZZTH1 X 2020-01-31,8.0
7SZZTH1 X 2020-02-01,11.0
7SZZTH1 X 2020-02-02,16.0
7SZZTH1 X 2020-02-03,40.0
7SZZTH1 X 2020-02-04,17.0
7SZZTH1 X 2020-02-05,19.0
7SZZTH1 X 2020-02-06,11.0
7SZZTH1 X 2020-02-07,11.0
7SZZTH1 X 2020-02-08,27.0
7SZZTH1 X 2020-02-09,14.0
7SZZTH1 X 2020-02-10,19.0
7SZZTH1 X 2020-02-11,29.0
7SZZTH1 X 2020-02-12,10.0
7SZZTH1 X 2020-02-13,14.0
7SZZTH1 X 2020-02-14,33.0
7SZZTH1 X 2020-02-15,19.0
7SZZTH1 X 2020-02-16,6.0
7SZZTH1 X 2020-02-17,15.0
7SZZTH1 X 2020-02-18,8.0
7SZZTH1 X 2020-02-19,31.0
7SZZTH1 X 2020-02-20,42.0
7SZZTH1 X 2020-02-21,127.0
7SZZTH1 X 2020-02-22,132.0
7SZZTH1 X 2020-02-23,127.0
7SZZTH1 X 2020-02-24,54.0
7SZZTH1 X 2020-02-25,69.0
7SZZTH1 X 2020-02-26,92.0
7SZZTH1 X 2020-02-27,133.0
7SZZTH1 X 2020-02-28,154.0
7SZZTH1 X 2020-02-29,161.0
7SZZTH1 X 2020-03-01,88.0
7SZZTH1 X 2020-03-02,64.0
7SZZTH1 X 2020-03-03,90.0
7SZZTH1 X 2020-03-04,125.0
7SZZTH1 X 2020-03-05,128.0
7SZZTH1 X 2020-03-06,178.0
7SZZTH1 X 2020-03-07,153.0
7SZZTH1 X 2020-03-08,98.0
7SZZTH1 X 2020-03-09,97.0
7SZZTH1 X 2020-03-10,71.0
7SZZTH1 X 2020-03-11,106.0
7SZZTH1 X 2020-03-12,147.0
7SZZTH1 X 2020-03-13,89.0
7SZZTH1 X 2020-03-14,136.0
7SZZTH1 X 2020-03-15,150.0
7SZZTH1 X 2020-03-16,126.0
7SZZTH1 X 2020-03-17,113.0
7SZZTH1 X 2020-03-18,114.0
7SZZTH1 X 2020-03-19,34.0
7SZZTH1 X 2020-03-20,62.0
7SZZTH1 X 2020-03-21,122.0
7SZZTH1 X 2020-03-22,93.0
7SZZTH1 X 2020-03-23,70.0
7SZZTH1 X 2020-03-24,62.0
7SZZTH1 X 2020-03-25,50.0
7SZZTH1 X 2020-03-26,46.0
7SZZTH1 X 2020-03-27,40.0
7SZZTH1 X 2020-03-28,78.0
7SZZTH1 X 2020-03-29,84.0
7SZZTH1 X 2020-03-30,118.0
7SZZTH1 X 2020-03-31,59.0
7SZZTH1 X 2020-04-01,56.0
7SZZTH1 X 2020-04-02,59.0
7SZZTH1 X 2020-04-03,97.0
7SZZTH1 X 2020-04-04,62.0
7VQXRXL X 2020-01-02,30.0
7VQXRXL X 2020-01-03,88.0
7VQXRXL X 2020-01-04,84.0
7VQXRXL X 2020-01-05,104.0
7VQXRXL X 2020-01-06,69.0
7VQXRXL X 2020-01-07,65.0
7VQXRXL X 2020-01-08,81.0
7VQXRXL X 2020-01-09,65.0
7VQXRXL X 2020-01-10,86.0
7VQXRXL X 2020-01-11,51.0
7VQXRXL X 2020-01-12,73.0
7VQXRXL X 2020-01-13,30.0
7VQXRXL X 2020-01-14,29.0
7VQXRXL X 2020-01-15,54.0
7VQXRXL X 2020-01-16,75.0
7VQXRXL X 2020-01-17,68.0
7VQXRXL X 2020-01-18,65.0
