Place_ID X Date,target
BHDVVZ1 X 2020-03-04,41.0
BHDVVZ1 X 2020-03-05,63.0
BHDVVZ1 X 2020-03-06,39.0
BHDVVZ1 X 2020-03-07,48.0
BHDVVZ1 X 2020-03-08,42.0
BHDVVZ1 X 2020-03-09,45.0
BHDVVZ1 X 2020-03-10,42.0
BHDVVZ1 X 2020-03-11,32.0
BHDVVZ1 X 2020-03-12,35.0
BHDVVZ1 X 2020-03-13,20.0
BHDVVZ1 X 2020-03-14,41.0
BHDVVZ1 X 2020-03-15,33.0
BHDVVZ1 X 2020-03-16,54.0
BHDVVZ1 X 2020-03-17,51.0
BHDVVZ1 X 2020-03-18,68.0
BHDVVZ1 X 2020-03-19,56.0
BHDVVZ1 X 2020-03-20,44.0
BHDVVZ1 X 2020-03-21,46.0
BHDVVZ1 X 2020-03-22,15.0
BHDVVZ1 X 2020-03-23,42.0
BHDVVZ1 X 2020-03-24,57.0
BHDVVZ1 X 2020-03-25,54.0
BHDVVZ1 X 2020-03-26,63.0
BHDVVZ1 X 2020-03-27,75.0
BHDVVZ1 X 2020-03-28,64.0
BHDVVZ1 X 2020-03-29,29.0
BHDVVZ1 X 2020-03-30,41.0
BHDVVZ1 X 2020-03-31,47.0
BHHB4KK X 2020-01-02,237.0
BHHB4KK X 2020-01-03,204.0
BHHB4KK X 2020-01-04,223.0
BHHB4KK X 2020-01-05,163.0
BHHB4KK X 2020-01-06,156.0
BHHB4KK X 2020-01-07,124.0
BHHB4KK X 2020-01-08,147.0
BHHB4KK X 2020-01-09,167.0
BHHB4KK X 2020-01-10,154.0
BHHB4KK X 2020-01-11,213.0
BHHB4KK X 2020-01-12,187.0
BHHB4KK X 2020-01-13,139.0
BHHB4KK X 2020-01-14,198.0
BHHB4KK X 2020-01-15,142.0
BHHB4KK X 2020-01-16,135.0
BHHB4KK X 2020-01-17,151.0
BHHB4KK X 2020-01-18,191.0
BHHB4KK X 2020-01-19,154.0
BHHB4KK X 2020-01-20,156.0
BHHB4KK X 2020-01-21,222.0
BHHB4KK X 2020-01-22,226.0
BHHB4KK X 2020-01-23,138.0
BHHB4KK X 2020-01-24,153.0
BHHB4KK X 2020-01-25,184.0
BHHB4KK X 2020-01-26,177.0
BHHB4KK X 2020-01-27,235.0
BHHB4KK X 2020-01-28,108.0
BHHB4KK X 2020-01-29,141.0
BHHB4KK X 2020-01-30,176.0
BHHB4KK X 2020-01-31,164.0
BHHB4KK X 2020-02-01,185.0
BHHB4KK X 2020-02-02,166.0
BHHB4KK X 2020-02-03,189.0
BHHB4KK X 2020-02-04,184.0
BHHB4KK X 2020-02-05,132.0
BHHB4KK X 2020-02-06,188.0
BHHB4KK X 2020-02-07,200.0
BHHB4KK X 2020-02-08,176.0
BHHB4KK X 2020-02-09,194.0
BHHB4KK X 2020-02-10,203.0
BHHB4KK X 2020-02-11,203.0
BHHB4KK X 2020-02-12,192.0
BHHB4KK X 2020-02-13,127.0
BHHB4KK X 2020-02-14,125.0
BHHB4KK X 2020-02-15,171.0
BHHB4KK X 2020-02-16,176.0
BHHB4KK X 2020-02-17,160.0
BHHB4KK X 2020-02-18,130.0
BHHB4KK X 2020-02-19,158.0
BHHB4KK X 2020-02-20,135.0
BHHB4KK X 2020-02-21,102.0
BHHB4KK X 2020-02-22,155.0
BHHB4KK X 2020-02-23,185.0
BHHB4KK X 2020-02-24,170.0
BHHB4KK X 2020-02-25,188.0
BHHB4KK X 2020-02-26,175.0
BHHB4KK X 2020-02-27,168.0
BHHB4KK X 2020-02-28,134.0
BHHB4KK X 2020-02-29,145.0
BHHB4KK X 2020-03-01,136.0
BHHB4KK X 2020-03-02,193.0
BHHB4KK X 2020-03-03,147.0
BHHB4KK X 2020-03-04,175.0
BHHB4KK X 2020-03-05,93.0
BHHB4KK X 2020-03-06,84.0
BHHB4KK X 2020-03-07,99.0
BHHB4KK X 2020-03-08,152.0
BHHB4KK X 2020-03-09,122.0
BHHB4KK X 2020-03-10,141.0
BHHB4KK X 2020-03-11,141.0
BHHB4KK X 2020-03-12,118.0
BHHB4KK X 2020-03-13,155.0
BHHB4KK X 2020-03-14,72.0
BHHB4KK X 2020-03-15,142.0
BHHB4KK X 2020-03-16,126.0
BHHB4KK X 2020-03-17,124.0
BHHB4KK X 2020-03-18,121.0
BHHB4KK X 2020-03-19,164.0
BHHB4KK X 2020-03-20,154.0
BHHB4KK X 2020-03-21,158.0
BHHB4KK X 2020-03-22,144.0
BHHB4KK X 2020-03-23,149.0
BHHB4KK X 2020-03-24,121.0
BHHB4KK X 2020-03-25,87.0
BHHB4KK X 2020-03-26,74.0
BHHB4KK X 2020-03-27,93.0
BHHB4KK X 2020-03-28,69.0
BHHB4KK X 2020-03-29,70.0
BHHB4KK X 2020-03-30,77.0
BHHB4KK X 2020-03-31,89.0
BHHB4KK X 2020-04-01,114.0
BHHB4KK X 2020-04-02,78.0
BHHB4KK X 2020-04-03,70.0
BHHB4KK X 2020-04-04,90.0
BLADFSG X 2020-01-02,105.0
BLADFSG X 2020-01-03,128.0
BLADFSG X 2020-01-04,118.0
BLADFSG X 2020-01-05,80.0
BLADFSG X 2020-01-06,62.0
BLADFSG X 2020-01-07,92.0
BLADFSG X 2020-01-08,131.0
BLADFSG X 2020-01-09,110.0
BLADFSG X 2020-01-10,135.0
BLADFSG X 2020-01-11,75.0
BLADFSG X 2020-01-12,49.0
BLADFSG X 2020-01-13,115.0
BLADFSG X 2020-01-14,83.0
BLADFSG X 2020-01-15,81.0
BLADFSG X 2020-01-16,101.0
BLADFSG X 2020-01-17,138.0
BLADFSG X 2020-01-18,106.0
BLADFSG X 2020-01-19,82.0
BLADFSG X 2020-01-20,88.0
BLADFSG X 2020-01-21,138.0
BLADFSG X 2020-01-22,123.0
BLADFSG X 2020-01-23,79.0
BLADFSG X 2020-01-24,95.0
BLADFSG X 2020-01-25,143.0
BLADFSG X 2020-01-26,122.0
BLADFSG X 2020-01-27,91.0
BLADFSG X 2020-01-28,93.0
BLADFSG X 2020-01-29,50.0
BLADFSG X 2020-01-30,33.0
BLADFSG X 2020-01-31,100.0
BLADFSG X 2020-02-01,76.0
BLADFSG X 2020-02-02,93.0
BLADFSG X 2020-02-03,51.0
BLADFSG X 2020-02-04,43.0
BLADFSG X 2020-02-05,39.0
BLADFSG X 2020-02-06,28.0
BLADFSG X 2020-02-07,55.0
BLADFSG X 2020-02-08,79.0
BLADFSG X 2020-02-09,96.0
BLADFSG X 2020-02-10,99.0
BLADFSG X 2020-02-11,70.0
BLADFSG X 2020-02-12,65.0
BLADFSG X 2020-02-13,68.0
BLADFSG X 2020-02-14,50.0
BLADFSG X 2020-02-15,25.0
BLADFSG X 2020-02-16,71.0
BLADFSG X 2020-02-17,70.0
BLADFSG X 2020-02-18,87.0
BLADFSG X 2020-02-19,50.0
BLADFSG X 2020-02-20,49.0
BLADFSG X 2020-02-21,58.0
BLADFSG X 2020-02-22,52.0
BLADFSG X 2020-02-23,98.0
BLADFSG X 2020-02-24,84.0
BLADFSG X 2020-02-25,77.0
BLADFSG X 2020-02-26,59.0
BLADFSG X 2020-02-27,52.0
BLADFSG X 2020-02-28,74.0
BLADFSG X 2020-02-29,42.0
BLADFSG X 2020-03-01,62.0
BLADFSG X 2020-03-02,64.0
BLADFSG X 2020-03-03,55.0
BLADFSG X 2020-03-04,39.0
BLADFSG X 2020-03-05,52.0
BLADFSG X 2020-03-06,62.0
BLADFSG X 2020-03-07,45.0
BLADFSG X 2020-03-08,44.0
BLADFSG X 2020-03-09,52.0
BLADFSG X 2020-03-10,41.0
BLADFSG X 2020-03-11,79.0
BLADFSG X 2020-03-12,56.0
BLADFSG X 2020-03-13,54.0
BLADFSG X 2020-03-14,58.0
BLADFSG X 2020-03-15,52.0
BLADFSG X 2020-03-16,45.0
BLADFSG X 2020-03-17,63.0
BLADFSG X 2020-03-18,52.0
BLADFSG X 2020-03-19,65.0
BLADFSG X 2020-03-20,52.0
BLADFSG X 2020-03-21,76.0
BLADFSG X 2020-03-22,66.0
BLADFSG X 2020-03-23,45.0
BLADFSG X 2020-03-24,85.0
BLADFSG X 2020-03-25,68.0
BLADFSG X 2020-03-26,66.0
BLADFSG X 2020-03-27,56.0
BLADFSG X 2020-03-28,54.0
BLADFSG X 2020-03-29,62.0
BLADFSG X 2020-03-30,60.0
BLADFSG X 2020-03-31,56.0
BLADFSG X 2020-04-01,58.0
BLADFSG X 2020-04-02,53.0
BLADFSG X 2020-04-03,86.0
BLADFSG X 2020-04-04,62.0
BXOOYQQ X 2020-01-02,25.0
BXOOYQQ X 2020-01-03,22.0
BXOOYQQ X 2020-01-04,38.0
BXOOYQQ X 2020-01-05,20.0
BXOOYQQ X 2020-01-06,26.0
BXOOYQQ X 2020-01-07,22.0
BXOOYQQ X 2020-01-08,15.0
BXOOYQQ X 2020-01-09,16.0
BXOOYQQ X 2020-01-10,31.0
BXOOYQQ X 2020-01-11,16.0
BXOOYQQ X 2020-01-12,15.0
BXOOYQQ X 2020-01-13,18.0
BXOOYQQ X 2020-01-14,22.0
BXOOYQQ X 2020-01-15,29.0
BXOOYQQ X 2020-01-16,18.0
BXOOYQQ X 2020-01-17,18.0
BXOOYQQ X 2020-01-18,37.0
BXOOYQQ X 2020-01-19,59.0
BXOOYQQ X 2020-01-20,69.0
BXOOYQQ X 2020-01-21,91.0
BXOOYQQ X 2020-01-22,61.0
BXOOYQQ X 2020-01-23,53.0
BXOOYQQ X 2020-01-24,47.0
BXOOYQQ X 2020-01-25,43.0
BXOOYQQ X 2020-01-26,29.0
BXOOYQQ X 2020-01-27,18.0
BXOOYQQ X 2020-01-28,18.0
BXOOYQQ X 2020-01-29,26.0
BXOOYQQ X 2020-01-30,20.0
BXOOYQQ X 2020-01-31,24.0
BXOOYQQ X 2020-02-01,11.0
BXOOYQQ X 2020-02-02,49.0
BXOOYQQ X 2020-02-03,31.0
BXOOYQQ X 2020-02-04,20.0
BXOOYQQ X 2020-02-05,67.0
BXOOYQQ X 2020-02-06,75.0
BXOOYQQ X 2020-02-07,61.0
BXOOYQQ X 2020-02-08,26.0
BXOOYQQ X 2020-02-09,29.0
BXOOYQQ X 2020-02-10,36.0
BXOOYQQ X 2020-02-11,28.0
BXOOYQQ X 2020-02-12,54.0
BXOOYQQ X 2020-02-13,27.0
BXOOYQQ X 2020-02-14,31.0
BXOOYQQ X 2020-02-15,13.0
BXOOYQQ X 2020-02-16,9.0
BXOOYQQ X 2020-02-17,16.0
BXOOYQQ X 2020-02-18,23.0
BXOOYQQ X 2020-02-19,32.0
BXOOYQQ X 2020-02-20,17.0
BXOOYQQ X 2020-02-21,38.0
BXOOYQQ X 2020-02-22,43.0
BXOOYQQ X 2020-02-23,19.0
BXOOYQQ X 2020-02-24,39.0
BXOOYQQ X 2020-02-25,14.0
BXOOYQQ X 2020-02-26,34.0
BXOOYQQ X 2020-02-27,41.0
BXOOYQQ X 2020-02-28,33.0
BXOOYQQ X 2020-02-29,16.0
BXOOYQQ X 2020-03-01,17.0
BXOOYQQ X 2020-03-02,22.0
BXOOYQQ X 2020-03-03,13.0
BXOOYQQ X 2020-03-04,35.0
BXOOYQQ X 2020-03-05,32.0
BXOOYQQ X 2020-03-06,42.0
BXOOYQQ X 2020-03-07,40.0
BXOOYQQ X 2020-03-08,15.0
BXOOYQQ X 2020-03-09,28.0
BXOOYQQ X 2020-03-10,11.0
BXOOYQQ X 2020-03-11,22.0
BXOOYQQ X 2020-03-12,18.0
BXOOYQQ X 2020-03-13,29.0
BXOOYQQ X 2020-03-14,24.0
BXOOYQQ X 2020-03-15,28.0
BXOOYQQ X 2020-03-16,45.0
BXOOYQQ X 2020-03-17,35.0
BXOOYQQ X 2020-03-18,24.0
BXOOYQQ X 2020-03-19,43.0
BXOOYQQ X 2020-03-20,24.0
BXOOYQQ X 2020-03-21,29.0
BXOOYQQ X 2020-03-22,47.0
BXOOYQQ X 2020-03-23,52.0
BXOOYQQ X 2020-03-24,98.0
BXOOYQQ X 2020-03-25,64.0
BXOOYQQ X 2020-03-26,69.0
BXOOYQQ X 2020-03-27,86.0
BXOOYQQ X 2020-03-28,36.0
BXOOYQQ X 2020-03-29,28.0
BXOOYQQ X 2020-03-30,27.0
BXOOYQQ X 2020-03-31,27.0
BXOOYQQ X 2020-04-01,29.0
BXOOYQQ X 2020-04-02,39.0
BXOOYQQ X 2020-04-03,38.0
BXOOYQQ X 2020-04-04,36.0
BZ21ZK5 X 2020-01-02,71.0
BZ21ZK5 X 2020-01-03,57.0
BZ21ZK5 X 2020-01-04,117.0
BZ21ZK5 X 2020-01-05,121.0
BZ21ZK5 X 2020-01-06,42.0
BZ21ZK5 X 2020-01-07,89.0
BZ21ZK5 X 2020-01-08,47.0
BZ21ZK5 X 2020-01-09,46.0
BZ21ZK5 X 2020-01-10,152.0
BZ21ZK5 X 2020-01-11,129.0
BZ21ZK5 X 2020-01-12,102.0
BZ21ZK5 X 2020-01-13,117.0
BZ21ZK5 X 2020-01-14,112.0
BZ21ZK5 X 2020-01-15,154.0
BZ21ZK5 X 2020-01-16,114.0
BZ21ZK5 X 2020-01-17,111.0
BZ21ZK5 X 2020-01-18,109.0
BZ21ZK5 X 2020-01-19,109.0
BZ21ZK5 X 2020-01-20,105.0
BZ21ZK5 X 2020-01-21,83.0
BZ21ZK5 X 2020-01-22,102.0
BZ21ZK5 X 2020-01-23,104.0
BZ21ZK5 X 2020-01-24,69.0
BZ21ZK5 X 2020-01-25,95.0
BZ21ZK5 X 2020-01-26,127.0
BZ21ZK5 X 2020-01-27,100.0
BZ21ZK5 X 2020-01-28,83.0
BZ21ZK5 X 2020-01-29,63.0
BZ21ZK5 X 2020-01-30,38.0
BZ21ZK5 X 2020-01-31,44.0
BZ21ZK5 X 2020-02-01,84.0
BZ21ZK5 X 2020-02-02,83.0
BZ21ZK5 X 2020-02-03,63.0
BZ21ZK5 X 2020-02-04,27.0
BZ21ZK5 X 2020-02-05,38.0
BZ21ZK5 X 2020-02-06,61.0
BZ21ZK5 X 2020-02-07,53.0
BZ21ZK5 X 2020-02-08,26.0
BZ21ZK5 X 2020-02-09,43.0
BZ21ZK5 X 2020-02-10,41.0
BZ21ZK5 X 2020-02-11,77.0
BZ21ZK5 X 2020-02-12,71.0
BZ21ZK5 X 2020-02-13,47.0
BZ21ZK5 X 2020-02-14,85.0
BZ21ZK5 X 2020-02-15,83.0
BZ21ZK5 X 2020-02-16,56.0
BZ21ZK5 X 2020-02-17,79.0
BZ21ZK5 X 2020-02-18,86.0
BZ21ZK5 X 2020-02-19,105.0
BZ21ZK5 X 2020-02-20,73.0
BZ21ZK5 X 2020-02-21,69.0
BZ21ZK5 X 2020-02-22,51.0
BZ21ZK5 X 2020-02-23,45.0
BZ21ZK5 X 2020-02-24,89.0
BZ21ZK5 X 2020-02-25,61.0
BZ21ZK5 X 2020-02-26,85.0
BZ21ZK5 X 2020-02-27,67.0
BZ21ZK5 X 2020-02-28,55.0
BZ21ZK5 X 2020-02-29,47.0
BZ21ZK5 X 2020-03-01,57.0
BZ21ZK5 X 2020-03-02,89.0
BZ21ZK5 X 2020-03-03,91.0
BZ21ZK5 X 2020-03-04,69.0
BZ21ZK5 X 2020-03-05,63.0
BZ21ZK5 X 2020-03-06,39.0
BZ21ZK5 X 2020-03-07,88.0
BZ21ZK5 X 2020-03-08,67.0
BZ21ZK5 X 2020-03-09,41.0
BZ21ZK5 X 2020-03-10,47.0
BZ21ZK5 X 2020-03-11,73.0
BZ21ZK5 X 2020-03-12,71.0
BZ21ZK5 X 2020-03-13,47.0
BZ21ZK5 X 2020-03-14,68.0
BZ21ZK5 X 2020-03-15,64.0
BZ21ZK5 X 2020-03-16,35.0
BZ21ZK5 X 2020-03-17,23.0
BZ21ZK5 X 2020-03-18,61.0
BZ21ZK5 X 2020-03-19,54.0
BZ21ZK5 X 2020-03-20,84.0
BZ21ZK5 X 2020-03-21,84.0
BZ21ZK5 X 2020-03-22,95.0
BZ21ZK5 X 2020-03-23,73.0
BZ21ZK5 X 2020-03-24,58.0
BZ21ZK5 X 2020-03-25,53.0
BZ21ZK5 X 2020-03-26,73.0
BZ21ZK5 X 2020-03-27,55.0
BZ21ZK5 X 2020-03-28,50.0
BZ21ZK5 X 2020-03-29,27.0
BZ21ZK5 X 2020-03-30,37.0
BZ21ZK5 X 2020-03-31,44.0
BZ21ZK5 X 2020-04-01,36.0
BZ21ZK5 X 2020-04-02,50.0
BZ21ZK5 X 2020-04-03,44.0
BZ21ZK5 X 2020-04-04,58.0
C178BOO X 2020-01-02,105.0
C178BOO X 2020-01-03,128.0
C178BOO X 2020-01-04,126.0
C178BOO X 2020-01-05,149.0
C178BOO X 2020-01-06,111.0
C178BOO X 2020-01-07,54.0
C178BOO X 2020-01-08,53.0
C178BOO X 2020-01-09,112.0
C178BOO X 2020-01-10,105.0
C178BOO X 2020-01-11,94.0
C178BOO X 2020-01-12,52.0
C178BOO X 2020-01-13,46.0
C178BOO X 2020-01-14,137.0
C178BOO X 2020-01-15,135.0
C178BOO X 2020-01-16,114.0
C178BOO X 2020-01-17,148.0
C178BOO X 2020-01-18,110.0
C178BOO X 2020-01-19,123.0
C178BOO X 2020-01-20,90.0
C178BOO X 2020-01-21,83.0
C178BOO X 2020-01-22,122.0
C178BOO X 2020-01-23,80.0
C178BOO X 2020-01-24,149.0
C178BOO X 2020-01-25,113.0
C178BOO X 2020-01-26,116.0
C178BOO X 2020-01-27,41.0
C178BOO X 2020-01-28,33.0
C178BOO X 2020-01-29,62.0
C178BOO X 2020-01-30,58.0
C178BOO X 2020-01-31,64.0
C178BOO X 2020-02-01,122.0
C178BOO X 2020-02-02,170.0
C178BOO X 2020-02-03,87.0
C178BOO X 2020-02-04,86.0
C178BOO X 2020-02-05,29.0
C178BOO X 2020-02-06,65.0
C178BOO X 2020-02-07,119.0
C178BOO X 2020-02-08,105.0
C178BOO X 2020-02-09,82.0
C178BOO X 2020-02-10,136.0
C178BOO X 2020-02-11,93.0
C178BOO X 2020-02-12,51.0
C178BOO X 2020-02-13,61.0
C178BOO X 2020-02-14,134.0
C178BOO X 2020-02-15,70.0
C178BOO X 2020-02-16,48.0
C178BOO X 2020-02-17,55.0
C178BOO X 2020-02-18,87.0
C178BOO X 2020-02-19,66.0
C178BOO X 2020-02-20,110.0
C178BOO X 2020-02-21,86.0
C178BOO X 2020-02-22,38.0
C178BOO X 2020-02-23,89.0
C178BOO X 2020-02-24,61.0
C178BOO X 2020-02-25,75.0
C178BOO X 2020-02-26,50.0
C178BOO X 2020-02-27,51.0
C178BOO X 2020-02-28,70.0
C178BOO X 2020-02-29,46.0
C178BOO X 2020-03-01,63.0
C178BOO X 2020-03-02,65.0
C178BOO X 2020-03-03,53.0
C178BOO X 2020-03-04,49.0
C178BOO X 2020-03-05,81.0
C178BOO X 2020-03-06,65.0
C178BOO X 2020-03-07,92.0
C178BOO X 2020-03-08,100.0
C178BOO X 2020-03-09,92.0
C178BOO X 2020-03-10,45.0
C178BOO X 2020-03-11,45.0
C178BOO X 2020-03-12,55.0
C178BOO X 2020-03-13,79.0
C178BOO X 2020-03-14,60.0
C178BOO X 2020-03-15,41.0
C178BOO X 2020-03-16,86.0
C178BOO X 2020-03-17,67.0
C178BOO X 2020-03-18,74.0
C178BOO X 2020-03-19,39.0
C178BOO X 2020-03-20,46.0
C178BOO X 2020-03-21,97.0
C178BOO X 2020-03-22,59.0
C178BOO X 2020-03-23,63.0
C178BOO X 2020-03-24,78.0
C178BOO X 2020-03-25,100.0
C178BOO X 2020-03-26,56.0
C178BOO X 2020-03-27,65.0
C178BOO X 2020-03-28,38.0
C178BOO X 2020-03-29,53.0
C178BOO X 2020-03-30,55.0
C178BOO X 2020-03-31,87.0
C178BOO X 2020-04-01,88.0
C178BOO X 2020-04-02,85.0
C178BOO X 2020-04-03,78.0
C178BOO X 2020-04-04,55.0
C3ECRX8 X 2020-01-02,60.0
C3ECRX8 X 2020-01-03,70.0
C3ECRX8 X 2020-01-04,70.0
C3ECRX8 X 2020-01-05,35.0
C3ECRX8 X 2020-01-06,58.0
C3ECRX8 X 2020-01-07,75.0
C3ECRX8 X 2020-01-08,42.0
C3ECRX8 X 2020-01-09,34.0
C3ECRX8 X 2020-01-10,70.0
C3ECRX8 X 2020-01-11,70.0
C3ECRX8 X 2020-01-12,33.0
C3ECRX8 X 2020-01-13,57.0
C3ECRX8 X 2020-01-14,62.0
C3ECRX8 X 2020-01-15,58.0
C3ECRX8 X 2020-01-16,55.0
C3ECRX8 X 2020-01-17,51.0
C3ECRX8 X 2020-01-18,54.0
C3ECRX8 X 2020-01-19,31.0
C3ECRX8 X 2020-01-20,14.0
C3ECRX8 X 2020-01-21,55.0
C3ECRX8 X 2020-01-22,62.0
C3ECRX8 X 2020-01-23,58.0
C3ECRX8 X 2020-01-24,81.0
C3ECRX8 X 2020-01-25,61.0
C3ECRX8 X 2020-01-26,91.0
C3ECRX8 X 2020-01-27,65.0
C3ECRX8 X 2020-01-28,53.0
C3ECRX8 X 2020-01-29,40.0
C3ECRX8 X 2020-01-30,52.0
C3ECRX8 X 2020-01-31,57.0
C3ECRX8 X 2020-02-01,72.0
C3ECRX8 X 2020-02-02,54.0
C3ECRX8 X 2020-02-03,54.0
C3ECRX8 X 2020-02-04,41.0
C3ECRX8 X 2020-02-05,30.0
C3ECRX8 X 2020-02-06,67.0
C3ECRX8 X 2020-02-07,47.0
C3ECRX8 X 2020-02-08,68.0
C3ECRX8 X 2020-02-09,71.0
C3ECRX8 X 2020-02-10,45.0
C3ECRX8 X 2020-02-11,30.0
C3ECRX8 X 2020-02-12,35.0
C3ECRX8 X 2020-02-13,30.0
C3ECRX8 X 2020-02-14,38.0
C3ECRX8 X 2020-02-15,55.0
C3ECRX8 X 2020-02-16,73.0
C3ECRX8 X 2020-02-17,48.0
C3ECRX8 X 2020-02-18,76.0
C3ECRX8 X 2020-02-19,68.0
C3ECRX8 X 2020-02-20,76.0
C3ECRX8 X 2020-02-21,75.0
C3ECRX8 X 2020-02-22,60.0
C3ECRX8 X 2020-02-23,63.0
C3ECRX8 X 2020-02-24,71.0
C3ECRX8 X 2020-02-25,73.0
C3ECRX8 X 2020-02-26,29.0
C3ECRX8 X 2020-02-27,21.0
C3ECRX8 X 2020-02-28,53.0
C3ECRX8 X 2020-02-29,72.0
C3ECRX8 X 2020-03-01,46.0
C3ECRX8 X 2020-03-02,48.0
C3ECRX8 X 2020-03-03,73.0
C3ECRX8 X 2020-03-04,51.0
C3ECRX8 X 2020-03-05,70.0
C3ECRX8 X 2020-03-06,38.0
C3ECRX8 X 2020-03-07,38.0
C3ECRX8 X 2020-03-08,35.0
C3ECRX8 X 2020-03-09,59.0
C3ECRX8 X 2020-03-10,43.0
C3ECRX8 X 2020-03-11,55.0
C3ECRX8 X 2020-03-12,50.0
C3ECRX8 X 2020-03-13,68.0
C3ECRX8 X 2020-03-14,51.0
C3ECRX8 X 2020-03-15,60.0
C3ECRX8 X 2020-03-16,45.0
C3ECRX8 X 2020-03-17,68.0
C3ECRX8 X 2020-03-18,47.0
C3ECRX8 X 2020-03-19,42.0
C3ECRX8 X 2020-03-20,38.0
C3ECRX8 X 2020-03-21,62.0
C3ECRX8 X 2020-03-22,62.0
C3ECRX8 X 2020-03-23,66.0
C3ECRX8 X 2020-03-24,51.0
C3ECRX8 X 2020-03-25,47.0
C3ECRX8 X 2020-03-26,42.0
C3ECRX8 X 2020-03-27,52.0
C3ECRX8 X 2020-03-28,56.0
C3ECRX8 X 2020-03-29,43.0
C3ECRX8 X 2020-03-30,55.0
C3ECRX8 X 2020-03-31,46.0
C3ECRX8 X 2020-04-01,32.0
C3ECRX8 X 2020-04-02,49.0
C3ECRX8 X 2020-04-03,64.0
C3ECRX8 X 2020-04-04,39.0
CHCM3VT X 2020-01-02,42.0
CHCM3VT X 2020-01-03,30.0
CHCM3VT X 2020-01-04,51.0
CHCM3VT X 2020-01-05,42.0
CHCM3VT X 2020-01-06,37.0
CHCM3VT X 2020-01-07,42.0
CHCM3VT X 2020-01-08,47.0
CHCM3VT X 2020-01-09,60.0
CHCM3VT X 2020-01-10,40.0
CHCM3VT X 2020-01-11,58.0
CHCM3VT X 2020-01-12,48.0
CHCM3VT X 2020-01-13,42.0
CHCM3VT X 2020-01-14,37.0
CHCM3VT X 2020-01-15,81.0
CHCM3VT X 2020-01-16,74.0
CHCM3VT X 2020-01-17,65.0
CHCM3VT X 2020-01-18,39.0
CHCM3VT X 2020-01-19,39.0
CHCM3VT X 2020-01-20,61.0
CHCM3VT X 2020-01-21,52.0
CHCM3VT X 2020-01-22,44.0
CHCM3VT X 2020-01-23,50.0
CHCM3VT X 2020-01-24,42.0
CHCM3VT X 2020-01-27,51.0
CHCM3VT X 2020-01-28,42.0
CHCM3VT X 2020-01-29,47.0
CHCM3VT X 2020-01-30,26.0
CHCM3VT X 2020-01-31,49.0
CHCM3VT X 2020-02-01,43.0
CHCM3VT X 2020-02-02,52.0
CHCM3VT X 2020-02-03,51.0
CHCM3VT X 2020-02-04,34.0
CHCM3VT X 2020-02-05,47.0
CHCM3VT X 2020-02-06,38.0
CHCM3VT X 2020-02-07,69.0
CHCM3VT X 2020-02-08,33.0
CHCM3VT X 2020-02-09,42.0
CHCM3VT X 2020-02-10,42.0
CHCM3VT X 2020-02-11,39.0
CHCM3VT X 2020-02-12,39.0
CHCM3VT X 2020-02-13,43.0
CHCM3VT X 2020-02-14,28.0
CHCM3VT X 2020-02-15,42.0
CHCM3VT X 2020-02-16,48.0
CHCM3VT X 2020-02-17,40.0
CHCM3VT X 2020-02-18,35.0
CHCM3VT X 2020-02-19,44.0
CHCM3VT X 2020-02-20,31.0
CHCM3VT X 2020-02-21,37.0
CHCM3VT X 2020-02-22,45.0
CHCM3VT X 2020-02-23,29.0
CHCM3VT X 2020-02-24,32.0
CHCM3VT X 2020-02-25,30.0
CHCM3VT X 2020-02-26,90.0
CHCM3VT X 2020-02-27,28.0
CHCM3VT X 2020-02-28,61.0
CHCM3VT X 2020-02-29,49.0
CHCM3VT X 2020-03-01,48.0
CHCM3VT X 2020-03-02,37.0
CHCM3VT X 2020-03-03,38.0
CHCM3VT X 2020-03-04,20.0
CHCM3VT X 2020-03-05,35.0
CHCM3VT X 2020-03-06,38.0
CHCM3VT X 2020-03-07,19.0
CHCM3VT X 2020-03-08,44.0
CHCM3VT X 2020-03-09,24.0
CHCM3VT X 2020-03-10,33.0
CHCM3VT X 2020-03-11,17.0
CHCM3VT X 2020-03-12,46.0
CHCM3VT X 2020-03-13,50.0
CHCM3VT X 2020-03-14,23.0
CHCM3VT X 2020-03-15,53.0
CHCM3VT X 2020-03-16,48.0
CHCM3VT X 2020-03-17,19.0
CHCM3VT X 2020-03-18,30.0
CHCM3VT X 2020-03-19,42.0
CHCM3VT X 2020-03-20,41.0
CHCM3VT X 2020-03-21,40.0
CHCM3VT X 2020-03-22,37.0
CHCM3VT X 2020-03-23,34.0
CHCM3VT X 2020-03-24,36.0
CHCM3VT X 2020-03-25,34.0
CHCM3VT X 2020-03-26,26.0
CHCM3VT X 2020-03-27,24.0
CHCM3VT X 2020-03-28,39.0
CHCM3VT X 2020-03-29,47.0
CHCM3VT X 2020-03-30,43.0
CHCM3VT X 2020-03-31,15.0
CHCM3VT X 2020-04-01,36.0
CHCM3VT X 2020-04-02,43.0
CHCM3VT X 2020-04-03,49.0
CHCM3VT X 2020-04-04,64.0
CKQ783G X 2020-01-02,71.0
CKQ783G X 2020-01-03,53.0
CKQ783G X 2020-01-04,104.0
CKQ783G X 2020-01-05,78.0
CKQ783G X 2020-01-06,65.0
CKQ783G X 2020-01-07,60.0
CKQ783G X 2020-01-08,60.0
CKQ783G X 2020-01-09,46.0
